"Displacement:0","Displacement:1","Displacement:2","FailureType","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","StrainPlastic:0","StrainPlastic:1","StrainPlastic:2","StrainPlastic:3","StrainPlastic:4","StrainPlastic:5","StrainPlastic:6","StrainPlastic:7","StrainPlastic:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0,-0.00036895,-9.5921e-06,0,-9.5921e-06,0.00038809,0,0,0,0,8.205e-20,0,0,0,5.2817e-20,0,0,0,-8.0684e-20,-0.00020755,-5.4817e-06,0,-5.4817e-06,0.00022509,0,0,0,3.5062e-06,1,0.3432,0.4432,0,0
0,0,0,0,-0.00036895,-9.5115e-06,0,-9.5115e-06,0.00038173,0,0,0,0,6.7884e-20,0,0,0,3.3003e-20,0,0,0,-6.9621e-20,-0.00021065,-5.4817e-06,0,-5.4817e-06,0.00022199,0,0,0,2.2681e-06,1,0.3471,0.4471,0,0
0,0,0,0,-0.00036895,-9.4309e-06,0,-9.4309e-06,0.00037537,0,0,0,0,5.3718e-20,0,0,0,1.3189e-20,0,0,0,-5.8557e-20,-0.00021374,-5.4817e-06,0,-5.4817e-06,0.00021889,0,0,0,1.0299e-06,1,0.351,0.451,0,0
0,0,0,0,-0.00036895,-9.3502e-06,0,-9.3502e-06,0.000369,0,0,0,0,3.9552e-20,0,0,0,-5.7791e-21,0,0,0,-4.7494e-20,-0.00021684,-5.4817e-06,0,-5.4817e-06,0.0002158,0,0,0,-2.0821e-07,1,0.3549,0.4549,0,0
0,0,0,0,-0.00036895,-9.2696e-06,0,-9.2696e-06,0.00036264,0,0,0,0,2.5386e-20,0,0,0,-2.3063e-20,0,0,0,-3.643e-20,-0.00021994,-5.4817e-06,0,-5.4817e-06,0.0002127,0,0,0,-1.4464e-06,1,0.3588,0.4588,0,0
0,0,0,0,-0.00036895,-9.189e-06,0,-9.189e-06,0.00035628,0,0,0,0,1.122e-20,0,0,0,-4.0347e-20,0,0,0,-2.5366e-20,-0.00022303,-5.4817e-06,0,-5.4817e-06,0.00020961,0,0,0,-2.6846e-06,1,0.3627,0.4627,0,0
0,0,0,0,-0.00036895,-9.1084e-06,0,-9.1084e-06,0.00034991,0,0,0,0,-2.9466e-21,0,0,0,-5.7631e-20,0,0,0,-1.4302e-20,-0.00022613,-5.4817e-06,0,-5.4817e-06,0.00020651,0,0,0,-3.9228e-06,1,0.3666,0.4666,0,0
0,0,0,0,-0.00036895,-9.0277e-06,0,-9.0277e-06,0.00034355,0,0,0,0,-1.7113e-20,0,0,0,-7.4915e-20,0,0,0,-3.2382e-21,-0.00022922,-5.4817e-06,0,-5.4817e-06,0.00020342,0,0,0,-5.161e-06,1,0.3705,0.4705,0,0
0,0,0,0,-0.00036895,-8.9471e-06,0,-8.9471e-06,0.00033719,0,0,0,0,-3.1279e-20,0,0,0,-9.22e-20,0,0,0,7.8257e-21,-0.00023232,-5.4817e-06,0,-5.4817e-06,0.00020032,0,0,0,-6.3991e-06,1,0.3744,0.4744,0,0
0,0,0,0,-0.00036895,-8.8665e-06,0,-8.8665e-06,0.00033082,0,0,0,0,-4.5446e-20,0,0,0,-1.0948e-19,0,0,0,1.889e-20,-0.00023541,-5.4817e-06,0,-5.4817e-06,0.00019723,0,0,0,-7.6373e-06,1,0.3783,0.4783,0,0
0,0,0,0,-0.00036895,-8.7859e-06,0,-8.7859e-06,0.00032446,0,0,0,0,-5.9612e-20,0,0,0,-1.2677e-19,0,0,0,2.9953e-20,-0.00023851,-5.4817e-06,0,-5.4817e-06,0.00019413,0,0,0,-8.8755e-06,1,0.3822,0.4822,0,0
0,0,0,0,-0.00028052,7.6003e-06,0,7.6003e-06,0.00031933,0,0,0,0,6.0553e-20,0,0,0,2.3671e-20,0,0,0,-1.6504e-21,-0.00019687,5.6182e-06,0,5.6182e-06,0.00024654,0,0,0,9.9355e-06,1,0.3861,0.4861,0,0
0,0,0,0,-0.00028052,7.5468e-06,0,7.5468e-06,0.00031511,0,0,0,0,5.8688e-20,0,0,0,1.671e-20,0,0,0,-4.9958e-21,-0.00019963,5.6182e-06,0,5.6182e-06,0.00024378,0,0,0,8.8294e-06,1,0.39,0.49,0,0
0,0,0,0,-0.00028052,7.4933e-06,0,7.4933e-06,0.00031089,0,0,0,0,5.6823e-20,0,0,0,9.7497e-21,0,0,0,-8.3413e-21,-0.0002024,5.6182e-06,0,5.6182e-06,0.00024101,0,0,0,7.7233e-06,1,0.3939,0.4939,0,0
0,0,0,0,-0.00028052,7.4398e-06,0,7.4398e-06,0.00030666,0,0,0,0,5.4957e-20,0,0,0,2.789e-21,0,0,0,-1.1687e-20,-0.00020516,5.6182e-06,0,5.6182e-06,0.00023825,0,0,0,6.6172e-06,1,0.3978,0.4978,0,0
0,0,0,0,-0.00028052,7.3863e-06,0,7.3863e-06,0.00030244,0,0,0,0,5.3092e-20,0,0,0,-4.1716e-21,0,0,0,-1.5032e-20,-0.00020793,5.6182e-06,0,5.6182e-06,0.00023548,0,0,0,5.511e-06,1,0.4017,0.5017,0,0
0,0,0,0,-0.00028052,-7.3328e-06,0,-7.3328e-06,0.00029822,0,0,0,0,6.8325e-20,0,0,0,5.727e-21,0,0,0,-1.5161e-20,-0.00021069,-5.6182e-06,0,-5.6182e-06,0.00023272,0,0,0,4.4049e-06,1,0.4056,0.5056,0,0
0,0,0,0,-0.00028052,-7.2793e-06,0,-7.2793e-06,0.000294,0,0,0,0,7.7151e-20,0,0,0,-3.099e-21,0,0,0,-1.7921e-20,-0.00021346,-5.6182e-06,0,-5.6182e-06,0.00022995,0,0,0,3.2988e-06,1,0.4095,0.5095,0,0
0,0,0,0,-0.00028052,-7.2258e-06,0,-7.2258e-06,0.00028978,0,0,0,0,8.5977e-20,0,0,0,-1.1925e-20,0,0,0,-2.068e-20,-0.00021622,-5.6182e-06,0,-5.6182e-06,0.00022719,0,0,0,2.1927e-06,1,0.4134,0.5134,0,0
0,0,0,0,-0.00028052,-7.1723e-06,0,-7.1723e-06,0.00028555,0,0,0,0,9.4803e-20,0,0,0,-2.0751e-20,0,0,0,-2.344e-20,-0.00021899,-5.6182e-06,0,-5.6182e-06,0.00022442,0,0,0,1.0866e-06,1,0.4173,0.5173,0,0
0,0,0,0,-0.00028052,-7.1189e-06,0,-7.1189e-06,0.00028133,0,0,0,0,1.0363e-19,0,0,0,-2.9576e-20,0,0,0,-2.6227e-20,-0.00022175,-5.6182e-06,0,-5.6182e-06,0.00022166,0,0,0,-1.9559e-08,1,0.4212,0.5212,0,0
0,0,0,0,-0.00028052,-7.0654e-06,0,-7.0654e-06,0.00027711,0,0,0,0,1.1245e-19,0,0,0,-3.8402e-20,0,0,0,-2.9081e-20,-0.00022452,-5.6182e-06,0,-5.6182e-06,0.00021889,0,0,0,-1.1257e-06,1,0.4251,0.5251,0,0
0,0,0,0,-0.00028052,-7.0119e-06,0,-7.0119e-06,0.00027289,0,0,0,0,1.2128e-19,0,0,0,-4.7228e-20,0,0,0,-3.1936e-20,-0.00022728,-5.6182e-06,0,-5.6182e-06,0.00021613,0,0,0,-2.2318e-06,1,0.429,0.529,0,0
0,0,0,0,-0.00028052,-6.9584e-06,0,-6.9584e-06,0.00026867,0,0,0,0,1.3011e-19,0,0,0,-5.6054e-20,0,0,0,-3.4791e-20,-0.00023005,-5.6182e-06,0,-5.6182e-06,0.00021336,0,0,0,-3.3379e-06,1,0.4329,0.5329,0,0
0,0,0,0,-0.00028052,-6.9049e-06,0,-6.9049e-06,0.00026445,0,0,0,0,1.3893e-19,0,0,0,-6.488e-20,0,0,0,-3.7646e-20,-0.00023282,-5.6182e-06,0,-5.6182e-06,0.0002106,0,0,0,-4.444e-06,1,0.4368,0.5368,0,0
0,0,0,0,-0.00028052,-6.8514e-06,0,-6.8514e-06,0.00026022,0,0,0,0,1.4776e-19,0,0,0,-7.3705e-20,0,0,0,-4.0501e-20,-0.00023558,-5.6182e-06,0,-5.6182e-06,0.00020783,0,0,0,-5.5502e-06,1,0.4407,0.5407,0,0
0,0,0,0,-0.00028052,-6.7979e-06,0,-6.7979e-06,0.000256,0,0,0,0,1.5658e-19,0,0,0,-8.2531e-20,0,0,0,-4.3356e-20,-0.00023835,-5.6182e-06,0,-5.6182e-06,0.00020506,0,0,0,-6.6563e-06,1,0.4446,0.5446,0,0
0,0,0,0,-0.00028052,-6.7444e-06,0,-6.7444e-06,0.00025178,0,0,0,0,1.6541e-19,0,0,0,-9.1357e-20,0,0,0,-4.621e-20,-0.00024111,-5.6182e-06,0,-5.6182e-06,0.0002023,0,0,0,-7.7624e-06,1,0.4485,0.5485,0,0
0,0,0,0,-0.00028052,-6.6909e-06,0,-6.6909e-06,0.00024756,0,0,0,0,1.7424e-19,0,0,0,-1.0018e-19,0,0,0,-4.9065e-20,-0.00024388,-5.6182e-06,0,-5.6182e-06,0.00019953,0,0,0,-8.8685e-06,1,0.4524,0.5524,0,0
0,0,0,0,-0.00021189,5.7711e-06,0,5.7711e-06,0.00024359,0,0,0,0,1.0827e-20,0,0,0,-6.9987e-20,0,0,0,2.6778e-20,-0.00019909,5.7398e-06,0,5.7398e-06,0.00025392,0,0,0,1.0967e-05,1,0.4563,0.5563,0,0
0,0,0,0,-0.00021189,5.736e-06,0,5.736e-06,0.00024081,0,0,0,0,9.8208e-21,0,0,0,-6.3482e-20,0,0,0,2.3269e-20,-0.00020154,5.7398e-06,0,5.7398e-06,0.00025147,0,0,0,9.985e-06,1,0.4602,0.5602,0,0
0,0,0,0,-0.00021189,5.7008e-06,0,5.7008e-06,0.00023804,0,0,0,0,8.8144e-21,0,0,0,-5.6977e-20,0,0,0,1.976e-20,-0.000204,5.7398e-06,0,5.7398e-06,0.00024901,0,0,0,9.0033e-06,1,0.4641,0.5641,0,0
0,0,0,0,-0.00021189,5.6656e-06,0,5.6656e-06,0.00023526,0,0,0,0,7.8081e-21,0,0,0,-5.0472e-20,0,0,0,1.6251e-20,-0.00020645,5.7398e-06,0,5.7398e-06,0.00024656,0,0,0,8.0215e-06,1,0.468,0.568,0,0
0,0,0,0,-0.00021189,5.6305e-06,0,5.6305e-06,0.00023249,0,0,0,0,6.8018e-21,0,0,0,-4.3967e-20,0,0,0,1.2742e-20,-0.00020891,5.7398e-06,0,5.7398e-06,0.0002441,0,0,0,7.0398e-06,1,0.4719,0.5719,0,0
0,0,0,0,-0.00021189,5.5953e-06,0,5.5953e-06,0.00022971,0,0,0,0,5.7954e-21,0,0,0,-3.7462e-20,0,0,0,9.2329e-21,-0.00021136,5.7398e-06,0,5.7398e-06,0.00024165,0,0,0,6.058e-06,1,0.4758,0.5758,0,0
0,0,0,0,-0.00021189,-5.5602e-06,0,-5.5602e-06,0.00022694,0,0,0,0,8.2402e-20,0,0,0,-4.656e-20,0,0,0,-3.1613e-20,-0.00021381,-5.7398e-06,0,-5.7398e-06,0.0002392,0,0,0,5.0763e-06,1,0.4797,0.5797,0,0
0,0,0,0,-0.00021189,-5.525e-06,0,-5.525e-06,0.00022417,0,0,0,0,7.6478e-20,0,0,0,-4.1429e-20,0,0,0,-3.2723e-20,-0.00021627,-5.7398e-06,0,-5.7398e-06,0.00023674,0,0,0,4.0946e-06,1,0.4836,0.5836,0,0
0,0,0,0,-0.00021189,-5.4899e-06,0,-5.4899e-06,0.00022139,0,0,0,0,7.0554e-20,0,0,0,-3.6299e-20,0,0,0,-3.3834e-20,-0.00021872,-5.7398e-06,0,-5.7398e-06,0.00023429,0,0,0,3.1128e-06,1,0.4875,0.5875,0,0
0,0,0,0,-0.00021189,-5.4547e-06,0,-5.4547e-06,0.00021862,0,0,0,0,6.463e-20,0,0,0,-3.1169e-20,0,0,0,-3.4945e-20,-0.00022118,-5.7398e-06,0,-5.7398e-06,0.00023183,0,0,0,2.1311e-06,1,0.4914,0.5914,0,0
0,0,0,0,-0.00021189,-5.4196e-06,0,-5.4196e-06,0.00021584,0,0,0,0,5.8706e-20,0,0,0,-2.6038e-20,0,0,0,-3.6056e-20,-0.00022363,-5.7398e-06,0,-5.7398e-06,0.00022938,0,0,0,1.1493e-06,1,0.4953,0.5953,0,0
0,0,0,0,-0.00021189,-5.3844e-06,0,-5.3844e-06,0.00021307,0,0,0,0,5.3003e-20,0,0,0,-2.0908e-20,0,0,0,-3.7166e-20,-0.00022609,-5.7398e-06,0,-5.7398e-06,0.00022692,0,0,0,1.6759e-07,1,0.4992,0.5992,0,0
0,0,0,0,-0.00021189,-5.3493e-06,0,-5.3493e-06,0.00021029,0,0,0,0,4.7996e-20,0,0,0,-1.5778e-20,0,0,0,-3.8277e-20,-0.00022854,-5.7398e-06,0,-5.7398e-06,0.00022447,0,0,0,-8.1416e-07,1,0.5031,0.6031,0,0
0,0,0,0,-0.00021189,-5.3141e-06,0,-5.3141e-06,0.00020752,0,0,0,0,4.2988e-20,0,0,0,-1.0647e-20,0,0,0,-3.9388e-20,-0.00023099,-5.7398e-06,0,-5.7398e-06,0.00022202,0,0,0,-1.7959e-06,1,0.507,0.607,0,0
0,0,0,0,-0.00021189,-5.2789e-06,0,-5.2789e-06,0.00020474,0,0,0,0,3.798e-20,0,0,0,-5.5169e-21,0,0,0,-4.0499e-20,-0.00023345,-5.7398e-06,0,-5.7398e-06,0.00021956,0,0,0,-2.7776e-06,1,0.5109,0.6109,0,0
0,0,0,0,-0.00021189,-5.2438e-06,0,-5.2438e-06,0.00020197,0,0,0,0,3.2973e-20,0,0,0,-3.8658e-22,0,0,0,-4.1609e-20,-0.0002359,-5.7398e-06,0,-5.7398e-06,0.00021711,0,0,0,-3.7594e-06,1,0.5148,0.6148,0,0
0,0,0,0,-0.00021189,-5.2086e-06,0,-5.2086e-06,0.00019919,0,0,0,0,2.7965e-20,0,0,0,4.7438e-21,0,0,0,-4.272e-20,-0.00023836,-5.7398e-06,0,-5.7398e-06,0.00021465,0,0,0,-4.7411e-06,1,0.5187,0.6187,0,0
0,0,0,0,-0.00021189,-5.1735e-06,0,-5.1735e-06,0.00019642,0,0,0,0,2.2958e-20,0,0,0,9.8742e-21,0,0,0,-4.3831e-20,-0.00024081,-5.7398e-06,0,-5.7398e-06,0.0002122,0,0,0,-5.7229e-06,1,0.5226,0.6226,0,0
0,0,0,0,-0.00021189,-5.1383e-06,0,-5.1383e-06,0.00019364,0,0,0,0,1.795e-20,0,0,0,1.5005e-20,0,0,0,-4.4942e-20,-0.00024327,-5.7398e-06,0,-5.7398e-06,0.00020974,0,0,0,-6.7046e-06,1,0.5265,0.6265,0,0
0,0,0,0,-0.00021189,-5.1032e-06,0,-5.1032e-06,0.00019087,0,0,0,0,1.2943e-20,0,0,0,2.0135e-20,0,0,0,-4.6052e-20,-0.00024572,-5.7398e-06,0,-5.7398e-06,0.00020729,0,0,0,-7.6864e-06,1,0.5304,0.6304,0,0
0,0,0,0,-0.00021189,-5.068e-06,0,-5.068e-06,0.0001881,0,0,0,0,7.935e-21,0,0,0,2.5265e-20,0,0,0,-4.7163e-20,-0.00024817,-5.7398e-06,0,-5.7398e-06,0.00020484,0,0,0,-8.6681e-06,1,0.5343,0.6343,0,0
0,0,0,0,-0.00021189,-5.0329e-06,0,-5.0329e-06,0.00018532,0,0,0,0,2.9275e-21,0,0,0,3.0396e-20,0,0,0,-4.8274e-20,-0.00025063,-5.7398e-06,0,-5.7398e-06,0.00020238,0,0,0,-9.6499e-06,1,0.5382,0.6382,0,0
0,0,0,0,-0.00015912,4.3358e-06,0,4.3358e-06,0.00018308,0,0,0,0,4.2843e-20,0,0,0,-5.2882e-20,0,0,0,-1.3924e-20,-0.00020271,5.8476e-06,0,5.8476e-06,0.0002588,0,0,0,1.1218e-05,1,0.5421,0.6421,0,0
0,0,0,0,-0.00015912,4.3129e-06,0,4.3129e-06,0.00018127,0,0,0,0,3.9361e-20,0,0,0,-4.9686e-20,0,0,0,-1.2792e-20,-0.00020488,5.8476e-06,0,5.8476e-06,0.00025664,0,0,0,1.0352e-05,1,0.546,0.646,0,0
0,0,0,0,-0.00015912,4.29e-06,0,4.29e-06,0.00017946,0,0,0,0,3.5879e-20,0,0,0,-4.649e-20,0,0,0,-1.166e-20,-0.00020704,5.8476e-06,0,5.8476e-06,0.00025447,0,0,0,9.4855e-06,1,0.5499,0.6499,0,0
0,0,0,0,-0.00015912,4.2671e-06,0,4.2671e-06,0.00017766,0,0,0,0,3.2397e-20,0,0,0,-4.3294e-20,0,0,0,-1.0529e-20,-0.00020921,5.8476e-06,0,5.8476e-06,0.00025231,0,0,0,8.6192e-06,1,0.5538,0.6538,0,0
0,0,0,0,-0.00015912,4.2442e-06,0,4.2442e-06,0.00017585,0,0,0,0,2.8916e-20,0,0,0,-4.0097e-20,0,0,0,-9.3974e-21,-0.00021137,5.8476e-06,0,5.8476e-06,0.00025014,0,0,0,7.753e-06,1,0.5577,0.6577,0,0
0,0,0,0,-0.00015912,4.2213e-06,0,4.2213e-06,0.00017404,0,0,0,0,2.5434e-20,0,0,0,-3.6901e-20,0,0,0,-8.2658e-21,-0.00021354,5.8476e-06,0,5.8476e-06,0.00024797,0,0,0,6.8868e-06,1,0.5616,0.6616,0,0
0,0,0,0,-0.00015912,-4.1983e-06,0,-4.1983e-06,0.00017223,0,0,0,0,3.4964e-20,0,0,0,-5.2391e-21,0,0,0,-3.6366e-21,-0.00021571,-5.8476e-06,0,-5.8476e-06,0.00024581,0,0,0,6.0205e-06,1,0.5655,0.6655,0,0
0,0,0,0,-0.00015912,-4.1754e-06,0,-4.1754e-06,0.00017042,0,0,0,0,4.2526e-20,0,0,0,-1.0281e-20,0,0,0,-5.9057e-21,-0.00021787,-5.8476e-06,0,-5.8476e-06,0.00024364,0,0,0,5.1543e-06,1,0.5694,0.6694,0,0
0,0,0,0,-0.00015912,-4.1525e-06,0,-4.1525e-06,0.00016861,0,0,0,0,5.0089e-20,0,0,0,-1.5323e-20,0,0,0,-8.1748e-21,-0.00022004,-5.8476e-06,0,-5.8476e-06,0.00024148,0,0,0,4.288e-06,1,0.5733,0.6733,0,0
0,0,0,0,-0.00015912,-4.1296e-06,0,-4.1296e-06,0.00016681,0,0,0,0,5.7651e-20,0,0,0,-2.0364e-20,0,0,0,-1.0444e-20,-0.0002222,-5.8476e-06,0,-5.8476e-06,0.00023931,0,0,0,3.4218e-06,1,0.5772,0.6772,0,0
0,0,0,0,-0.00015912,-4.1067e-06,0,-4.1067e-06,0.000165,0,0,0,0,6.5214e-20,0,0,0,-2.5406e-20,0,0,0,-1.2713e-20,-0.00022437,-5.8476e-06,0,-5.8476e-06,0.00023715,0,0,0,2.5555e-06,1,0.5811,0.6811,0,0
0,0,0,0,-0.00015912,-4.0838e-06,0,-4.0838e-06,0.00016319,0,0,0,0,7.2776e-20,0,0,0,-3.0447e-20,0,0,0,-1.4982e-20,-0.00022653,-5.8476e-06,0,-5.8476e-06,0.00023498,0,0,0,1.6893e-06,1,0.585,0.685,0,0
0,0,0,0,-0.00015912,-4.0609e-06,0,-4.0609e-06,0.00016138,0,0,0,0,8.0339e-20,0,0,0,-3.5489e-20,0,0,0,-1.7251e-20,-0.0002287,-5.8476e-06,0,-5.8476e-06,0.00023282,0,0,0,8.2307e-07,1,0.5889,0.6889,0,0
0,0,0,0,-0.00015912,-4.038e-06,0,-4.038e-06,0.00015957,0,0,0,0,8.7901e-20,0,0,0,-4.0531e-20,0,0,0,-1.952e-20,-0.00023087,-5.8476e-06,0,-5.8476e-06,0.00023065,0,0,0,-4.3181e-08,1,0.5928,0.6928,0,0
0,0,0,0,-0.00015912,-4.0151e-06,0,-4.0151e-06,0.00015777,0,0,0,0,9.5464e-20,0,0,0,-4.5573e-20,0,0,0,-2.1789e-20,-0.00023303,-5.8476e-06,0,-5.8476e-06,0.00022848,0,0,0,-9.0944e-07,1,0.5967,0.6967,0,0
0,0,0,0,-0.00015912,-3.9922e-06,0,-3.9922e-06,0.00015596,0,0,0,0,1.0303e-19,0,0,0,-5.0614e-20,0,0,0,-2.4058e-20,-0.0002352,-5.8476e-06,0,-5.8476e-06,0.00022632,0,0,0,-1.7757e-06,1,0.6006,0.7006,0,0
0,0,0,0,-0.00015912,-3.9692e-06,0,-3.9692e-06,0.00015415,0,0,0,0,1.1059e-19,0,0,0,-5.5656e-20,0,0,0,-2.6327e-20,-0.00023736,-5.8476e-06,0,-5.8476e-06,0.00022415,0,0,0,-2.642e-06,1,0.6045,0.7045,0,0
0,0,0,0,-0.00015912,-3.9463e-06,0,-3.9463e-06,0.00015234,0,0,0,0,1.1815e-19,0,0,0,-6.0698e-20,0,0,0,-2.8596e-20,-0.00023953,-5.8476e-06,0,-5.8476e-06,0.00022199,0,0,0,-3.5082e-06,1,0.6084,0.7084,0,0
0,0,0,0,-0.00015912,-3.9234e-06,0,-3.9234e-06,0.00015053,0,0,0,0,1.2571e-19,0,0,0,-6.574e-20,0,0,0,-3.0866e-20,-0.00024169,-5.8476e-06,0,-5.8476e-06,0.00021982,0,0,0,-4.3745e-06,1,0.6123,0.7123,0,0
0,0,0,0,-0.00015912,-3.9005e-06,0,-3.9005e-06,0.00014872,0,0,0,0,1.3328e-19,0,0,0,-7.0781e-20,0,0,0,-3.3135e-20,-0.00024386,-5.8476e-06,0,-5.8476e-06,0.00021766,0,0,0,-5.2407e-06,1,0.6162,0.7162,0,0
0,0,0,0,-0.00015912,-3.8776e-06,0,-3.8776e-06,0.00014692,0,0,0,0,1.4084e-19,0,0,0,-7.5823e-20,0,0,0,-3.5404e-20,-0.00024602,-5.8476e-06,0,-5.8476e-06,0.00021549,0,0,0,-6.107e-06,1,0.6201,0.7201,0,0
0,0,0,0,-0.00015912,-3.8547e-06,0,-3.8547e-06,0.00014511,0,0,0,0,1.484e-19,0,0,0,-8.0865e-20,0,0,0,-3.7673e-20,-0.00024819,-5.8476e-06,0,-5.8476e-06,0.00021332,0,0,0,-6.9732e-06,1,0.624,0.724,0,0
0,0,0,0,-0.00015912,-3.8318e-06,0,-3.8318e-06,0.0001433,0,0,0,0,1.5597e-19,0,0,0,-8.5906e-20,0,0,0,-3.9942e-20,-0.00025036,-5.8476e-06,0,-5.8476e-06,0.00021116,0,0,0,-7.8395e-06,1,0.6279,0.7279,0,0
0,0,0,0,-0.00015912,-3.8089e-06,0,-3.8089e-06,0.00014149,0,0,0,0,1.6353e-19,0,0,0,-9.0948e-20,0,0,0,-4.2211e-20,-0.00025252,-5.8476e-06,0,-5.8476e-06,0.00020899,0,0,0,-8.7058e-06,1,0.6318,0.7318,0,0
0,0,0,0,-0.00015912,-3.786e-06,0,-3.786e-06,0.00013968,0,0,0,0,1.7109e-19,0,0,0,-9.599e-20,0,0,0,-4.448e-20,-0.00025469,-5.8476e-06,0,-5.8476e-06,0.00020683,0,0,0,-9.572e-06,1,0.6357,0.7357,0,0
0,0,0,0,-0.00015912,-3.763e-06,0,-3.763e-06,0.00013787,0,0,0,0,1.7865e-19,0,0,0,-1.0103e-19,0,0,0,-4.6749e-20,-0.00025685,-5.8476e-06,0,-5.8476e-06,0.00020466,0,0,0,-1.0438e-05,1,0.6396,0.7396,0,0
0,0,0,0,-0.00011886,3.2393e-06,0,3.2393e-06,0.0001368,0,0,0,0,1.2668e-20,0,0,0,1.2996e-20,0,0,0,7.8779e-22,-0.00020603,5.9425e-06,0,5.9425e-06,0.00026298,0,0,0,1.1392e-05,1,0.6435,0.7435,0,0
0,0,0,0,-0.00011886,3.2245e-06,0,3.2245e-06,0.00013563,0,0,0,0,1.1762e-20,0,0,0,1.0563e-20,0,0,0,1.5957e-21,-0.00020793,5.9425e-06,0,5.9425e-06,0.00026108,0,0,0,1.0632e-05,1,0.6474,0.7474,0,0
0,0,0,0,-0.00011886,3.2096e-06,0,3.2096e-06,0.00013446,0,0,0,0,1.0855e-20,0,0,0,8.1302e-21,0,0,0,2.4035e-21,-0.00020983,5.9425e-06,0,5.9425e-06,0.00025918,0,0,0,9.8712e-06,1,0.6513,0.7513,0,0
0,0,0,0,-0.00011886,3.1948e-06,0,3.1948e-06,0.00013329,0,0,0,0,9.948e-21,0,0,0,5.6973e-21,0,0,0,3.2114e-21,-0.00021173,5.9425e-06,0,5.9425e-06,0.00025728,0,0,0,9.1109e-06,1,0.6552,0.7552,0,0
0,0,0,0,-0.00011886,3.18e-06,0,3.18e-06,0.00013212,0,0,0,0,9.0413e-21,0,0,0,3.2645e-21,0,0,0,4.0193e-21,-0.00021363,5.9425e-06,0,5.9425e-06,0.00025538,0,0,0,8.3506e-06,1,0.6591,0.7591,0,0
0,0,0,0,-0.00011886,3.1652e-06,0,3.1652e-06,0.00013095,0,0,0,0,8.1345e-21,0,0,0,8.3165e-22,0,0,0,4.8272e-21,-0.00021553,5.9425e-06,0,5.9425e-06,0.00025348,0,0,0,7.5903e-06,1,0.663,0.763,0,0
0,0,0,0,-0.00011886,3.1504e-06,0,3.1504e-06,0.00012978,0,0,0,0,7.2278e-21,0,0,0,-1.6012e-21,0,0,0,5.6351e-21,-0.00021743,5.9425e-06,0,5.9425e-06,0.00025158,0,0,0,6.83e-06,1,0.6669,0.7669,0,0
0,0,0,0,-0.00011886,-3.1355e-06,0,-3.1355e-06,0.00012861,0,0,0,0,4.4564e-20,0,0,0,-3.4771e-20,0,0,0,-9.7784e-21,-0.00021933,-5.9425e-06,0,-5.9425e-06,0.00024968,0,0,0,6.0697e-06,1,0.6708,0.7708,0,0
0,0,0,0,-0.00011886,-3.1207e-06,0,-3.1207e-06,0.00012744,0,0,0,0,4.3127e-20,0,0,0,-3.3411e-20,0,0,0,-8.3756e-21,-0.00022123,-5.9425e-06,0,-5.9425e-06,0.00024778,0,0,0,5.3094e-06,1,0.6747,0.7747,0,0
0,0,0,0,-0.00011886,-3.1059e-06,0,-3.1059e-06,0.00012627,0,0,0,0,4.169e-20,0,0,0,-3.2051e-20,0,0,0,-6.9729e-21,-0.00022313,-5.9425e-06,0,-5.9425e-06,0.00024588,0,0,0,4.5491e-06,1,0.6786,0.7786,0,0
0,0,0,0,-0.00011886,-3.0911e-06,0,-3.0911e-06,0.0001251,0,0,0,0,4.0253e-20,0,0,0,-3.0691e-20,0,0,0,-5.5702e-21,-0.00022503,-5.9425e-06,0,-5.9425e-06,0.00024398,0,0,0,3.7888e-06,1,0.6825,0.7825,0,0
0,0,0,0,-0.00011886,-3.0763e-06,0,-3.0763e-06,0.00012393,0,0,0,0,3.8816e-20,0,0,0,-2.933e-20,0,0,0,-4.1675e-21,-0.00022693,-5.9425e-06,0,-5.9425e-06,0.00024208,0,0,0,3.0285e-06,1,0.6864,0.7864,0,0
0,0,0,0,-0.00011886,-3.0615e-06,0,-3.0615e-06,0.00012276,0,0,0,0,3.7379e-20,0,0,0,-2.797e-20,0,0,0,-2.7648e-21,-0.00022883,-5.9425e-06,0,-5.9425e-06,0.00024018,0,0,0,2.2682e-06,1,0.6903,0.7903,0,0
0,0,0,0,-0.00011886,-3.0466e-06,0,-3.0466e-06,0.00012159,0,0,0,0,3.5941e-20,0,0,0,-2.661e-20,0,0,0,-1.3621e-21,-0.00023073,-5.9425e-06,0,-5.9425e-06,0.00023827,0,0,0,1.5079e-06,1,0.6942,0.7942,0,0
0,0,0,0,-0.00011886,-3.0318e-06,0,-3.0318e-06,0.00012043,0,0,0,0,3.4504e-20,0,0,0,-2.524e-20,0,0,0,-0,-0.00023264,-5.9425e-06,0,-5.9425e-06,0.00023637,0,0,0,7.4761e-07,1,0.6981,0.7981,0,0
